,country,track_id,artist_id,artist,title,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,artist_popularity,artist_followers
5976,Швеция,6k3hxnMbeZhwV202eN2dZJ,34uGMERnU9XHnmQDnK03Gj,Lillasyster,Till Our Days Are Over,60,False,0.599,0.871,1.0,-3.918,1.0,0.046,0.00305,0.0,0.0917,0.692,136.019,183594.0,4.0,danspunk,52,55197
5977,Швеция,6k3hxnMbeZhwV202eN2dZJ,34uGMERnU9XHnmQDnK03Gj,Lillasyster,Till Our Days Are Over,60,False,0.599,0.871,1.0,-3.918,1.0,0.046,0.00305,0.0,0.0917,0.692,136.019,183594.0,4.0,eurovision,52,55197
5978,Швеция,6k3hxnMbeZhwV202eN2dZJ,34uGMERnU9XHnmQDnK03Gj,Lillasyster,Till Our Days Are Over,60,False,0.599,0.871,1.0,-3.918,1.0,0.046,0.00305,0.0,0.0917,0.692,136.019,183594.0,4.0,swedish alternative rock,52,55197
5979,Швеция,3oF1ZBHm7qDn3bOxIrDEjy,7zLm9op6LgPqKL62d1FzhO,ADAAM,TOPP,70,True,0.967,0.793,3.0,-6.235,0.0,0.183,0.157,4.18e-06,0.0989,0.811,122.023,152582.0,4.0,swedish hip hop,67,83588
5980,Швеция,3oF1ZBHm7qDn3bOxIrDEjy,7zLm9op6LgPqKL62d1FzhO,ADAAM,TOPP,70,True,0.967,0.793,3.0,-6.235,0.0,0.183,0.157,4.18e-06,0.0989,0.811,122.023,152582.0,4.0,swedish trap pop,67,83588
5981,Швеция,2FUgFXFdEOve59piY39kMB,7zLm9op6LgPqKL62d1FzhO,ADAAM,BIRTHDAY,67,True,0.749,0.615,1.0,-6.448,0.0,0.27,0.232,0.000114,0.151,0.73,105.098,135000.0,4.0,swedish hip hop,67,83588
5982,Швеция,2FUgFXFdEOve59piY39kMB,7zLm9op6LgPqKL62d1FzhO,ADAAM,BIRTHDAY,67,True,0.749,0.615,1.0,-6.448,0.0,0.27,0.232,0.000114,0.151,0.73,105.098,135000.0,4.0,swedish trap pop,67,83588
5983,Швеция,71vojPlEiXkv0ZGWyfWqFj,1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,Innocent Love,60,False,0.435,0.766,1.0,-6.236,1.0,0.0587,0.0021,0.0,0.0834,0.547,169.888,182448.0,4.0,europop,52,28632
5984,Швеция,71vojPlEiXkv0ZGWyfWqFj,1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,Innocent Love,60,False,0.435,0.766,1.0,-6.236,1.0,0.0587,0.0021,0.0,0.0834,0.547,169.888,182448.0,4.0,eurovision,52,28632
5985,Швеция,71vojPlEiXkv0ZGWyfWqFj,1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,Innocent Love,60,False,0.435,0.766,1.0,-6.236,1.0,0.0587,0.0021,0.0,0.0834,0.547,169.888,182448.0,4.0,swedish idol pop,52,28632
5986,Швеция,71vojPlEiXkv0ZGWyfWqFj,1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,Innocent Love,60,False,0.435,0.766,1.0,-6.236,1.0,0.0587,0.0021,0.0,0.0834,0.547,169.888,182448.0,4.0,swedish pop,52,28632
5987,Швеция,6mDcLPGVCmdhMN4gBzNb7s,5uvOG0MwnD2ANrxNBUPtNr,1.Cuz,FÖRSENT,68,True,0.937,0.707,10.0,-5.153,0.0,0.146,0.18,0.000376,0.186,0.766,100.031,182400.0,4.0,swedish drill,62,88810
5988,Швеция,6mDcLPGVCmdhMN4gBzNb7s,5uvOG0MwnD2ANrxNBUPtNr,1.Cuz,FÖRSENT,68,True,0.937,0.707,10.0,-5.153,0.0,0.146,0.18,0.000376,0.186,0.766,100.031,182400.0,4.0,swedish gangsta rap,62,88810
5989,Швеция,6mDcLPGVCmdhMN4gBzNb7s,5uvOG0MwnD2ANrxNBUPtNr,1.Cuz,FÖRSENT,68,True,0.937,0.707,10.0,-5.153,0.0,0.146,0.18,0.000376,0.186,0.766,100.031,182400.0,4.0,swedish hip hop,62,88810
5990,Швеция,6mDcLPGVCmdhMN4gBzNb7s,5uvOG0MwnD2ANrxNBUPtNr,1.Cuz,FÖRSENT,68,True,0.937,0.707,10.0,-5.153,0.0,0.146,0.18,0.000376,0.186,0.766,100.031,182400.0,4.0,swedish trap,62,88810
5991,Швеция,6mDcLPGVCmdhMN4gBzNb7s,5uvOG0MwnD2ANrxNBUPtNr,1.Cuz,FÖRSENT,68,True,0.937,0.707,10.0,-5.153,0.0,0.146,0.18,0.000376,0.186,0.766,100.031,182400.0,4.0,swedish trap pop,62,88810
5992,Швеция,63IaMjanvXp9c3f0Y7OImT,0kKygNaCQjqVLrImIftRDJ,Einár,DANSA,69,True,0.739,0.776,1.0,-6.318,1.0,0.181,0.187,2.37e-06,0.0718,0.774,96.048,167500.0,4.0,swedish gangsta rap,70,213944
5993,Швеция,63IaMjanvXp9c3f0Y7OImT,0kKygNaCQjqVLrImIftRDJ,Einár,DANSA,69,True,0.739,0.776,1.0,-6.318,1.0,0.181,0.187,2.37e-06,0.0718,0.774,96.048,167500.0,4.0,swedish hip hop,70,213944
5994,Швеция,63IaMjanvXp9c3f0Y7OImT,0kKygNaCQjqVLrImIftRDJ,Einár,DANSA,69,True,0.739,0.776,1.0,-6.318,1.0,0.181,0.187,2.37e-06,0.0718,0.774,96.048,167500.0,4.0,swedish trap,70,213944
5995,Швеция,63IaMjanvXp9c3f0Y7OImT,0kKygNaCQjqVLrImIftRDJ,Einár,DANSA,69,True,0.739,0.776,1.0,-6.318,1.0,0.181,0.187,2.37e-06,0.0718,0.774,96.048,167500.0,4.0,swedish trap pop,70,213944
5996,Швеция,1jiDCQUaa9LmWpQJRuOWRb,4EukF0aMNL8Cc5kUSNsXPZ,Mohelá,Lotta & Sanna,70,True,0.869,0.421,5.0,-9.09,0.0,0.416,0.255,0.0,0.115,0.667,139.921,135520.0,4.0,swedish hip hop,53,2090
5997,Швеция,1jiDCQUaa9LmWpQJRuOWRb,4EukF0aMNL8Cc5kUSNsXPZ,Mohelá,Lotta & Sanna,70,True,0.869,0.421,5.0,-9.09,0.0,0.416,0.255,0.0,0.115,0.667,139.921,135520.0,4.0,swedish trap pop,53,2090
5998,Швеция,61inXZujdBrTs0WJiPjfjJ,11LbPHLi2sCqOVjknt0jmW,John Lundvik,Änglavakt,59,False,0.528,0.424,0.0,-6.912,1.0,0.0342,0.638,0.0,0.104,0.346,133.838,183507.0,4.0,swedish pop,51,23825
5999,Швеция,5S3JUCSK7SAkjEW7yoqjlP,6eWjyO1r0QlvsIuIIcgGxI,C.Gambino,M5,70,True,0.63,0.581,9.0,-6.922,0.0,0.434,0.153,6.11e-06,0.101,0.455,122.654,144000.0,5.0,swedish gangsta rap,64,21325
6000,Швеция,5S3JUCSK7SAkjEW7yoqjlP,6eWjyO1r0QlvsIuIIcgGxI,C.Gambino,M5,70,True,0.63,0.581,9.0,-6.922,0.0,0.434,0.153,6.11e-06,0.101,0.455,122.654,144000.0,5.0,swedish hip hop,64,21325
6001,Швеция,5S3JUCSK7SAkjEW7yoqjlP,6eWjyO1r0QlvsIuIIcgGxI,C.Gambino,M5,70,True,0.63,0.581,9.0,-6.922,0.0,0.434,0.153,6.11e-06,0.101,0.455,122.654,144000.0,5.0,swedish trap pop,64,21325
6002,Швеция,2gwirjNHYJPlBwOJ5Aftwv,1AdKbbV5v6ifuJertEjNeK,Albin Lee Meldau,Josefin,41,False,0.515,0.454,4.0,-10.119,0.0,0.0306,0.836,0.0643,0.161,0.458,81.009,221218.0,1.0,swedish pop,59,78379
6003,Швеция,2gwirjNHYJPlBwOJ5Aftwv,1AdKbbV5v6ifuJertEjNeK,Albin Lee Meldau,Josefin,41,False,0.515,0.454,4.0,-10.119,0.0,0.0306,0.836,0.0643,0.161,0.458,81.009,221218.0,1.0,swedish singer-songwriter,59,78379
6004,Швеция,4wGFTaengFG4o6nYZAK1Xg,4QcudLddRQCbX8wrs6i2Gt,A36,Samma gamla vanliga,71,True,0.935,0.474,2.0,-9.525,1.0,0.222,0.393,0.00157,0.07,0.577,111.046,129987.0,4.0,swedish trap pop,64,32971
6005,Швеция,0zqBZqm5czQ3A4EoSdKFHj,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,Man On The Moon,80,False,0.668,0.816,4.0,-5.648,0.0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,178625.0,4.0,electro house,85,32928514
6006,Эквадор,2oAagniNonDt6sTAiDibeV,3DplAKAVidNrhpivWNLMWC,Carlos Cortez,Se Va,65,True,0.831,0.375,0.0,-9.354,1.0,0.154,0.676,2.63e-05,0.105,0.209,93.039,139355.0,4.0,ecuadorian pop,52,7378
6007,ЮАР,584B5N5x0phtVVpBtSNcPt,2iN5MhOgkenO5FtkPtEVAF,Wanitwa Mos,Dali Nguwe,62,False,0.848,0.568,2.0,-9.061,1.0,0.0397,0.0152,0.0019,0.0502,0.314,111.979,325876.0,4.0,afro soul,46,7111
6008,ЮАР,584B5N5x0phtVVpBtSNcPt,2iN5MhOgkenO5FtkPtEVAF,Wanitwa Mos,Dali Nguwe,62,False,0.848,0.568,2.0,-9.061,1.0,0.0397,0.0152,0.0019,0.0502,0.314,111.979,325876.0,4.0,south african pop,46,7111
6009,ЮАР,03GRsjCSytQo3LuspJayKT,1roTzbKGDx7ZFBA5oibNPW,9umba,uMlando,63,False,0.812,0.646,10.0,-8.402,0.0,0.112,0.21,5.12e-05,0.0472,0.562,112.986,443091.0,4.0,amapiano,48,2240
6010,ЮАР,5fSBPtedqX65IaJlyGHbK0,0N3AcLTAS3vcx93PxN2Agb,Major League Djz,BAKWA LAH,59,False,0.854,0.631,10.0,-11.123,0.0,0.0634,0.0255,0.00383,0.0382,0.587,111.998,390661.0,4.0,afro soul,51,304365
6011,ЮАР,5fSBPtedqX65IaJlyGHbK0,0N3AcLTAS3vcx93PxN2Agb,Major League Djz,BAKWA LAH,59,False,0.854,0.631,10.0,-11.123,0.0,0.0634,0.0255,0.00383,0.0382,0.587,111.998,390661.0,4.0,south african pop,51,304365
6012,ЮАР,7jeXFt3u9o8PveE4CHSOs0,2TcrjcSngRPpgZxmIlPdym,Busta 929,Ngixolele,63,False,0.626,0.489,9.0,-11.141,0.0,0.0503,0.00164,0.65,0.0971,0.665,152.066,377625.0,5.0,afro soul,57,401006
6013,ЮАР,7jeXFt3u9o8PveE4CHSOs0,2TcrjcSngRPpgZxmIlPdym,Busta 929,Ngixolele,63,False,0.626,0.489,9.0,-11.141,0.0,0.0503,0.00164,0.65,0.0971,0.665,152.066,377625.0,5.0,amapiano,57,401006
6014,ЮАР,7jeXFt3u9o8PveE4CHSOs0,2TcrjcSngRPpgZxmIlPdym,Busta 929,Ngixolele,63,False,0.626,0.489,9.0,-11.141,0.0,0.0503,0.00164,0.65,0.0971,0.665,152.066,377625.0,5.0,south african pop,57,401006
6015,ЮАР,6F70m9aMK4PSJKBfp1H8DZ,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Asibe Happy,65,False,0.805,0.626,4.0,-12.542,0.0,0.0473,0.0712,0.0793,0.256,0.188,113.0,458778.0,4.0,afro soul,63,1117026
6016,ЮАР,6F70m9aMK4PSJKBfp1H8DZ,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Asibe Happy,65,False,0.805,0.626,4.0,-12.542,0.0,0.0473,0.0712,0.0793,0.256,0.188,113.0,458778.0,4.0,amapiano,63,1117026
6017,ЮАР,6F70m9aMK4PSJKBfp1H8DZ,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Asibe Happy,65,False,0.805,0.626,4.0,-12.542,0.0,0.0473,0.0712,0.0793,0.256,0.188,113.0,458778.0,4.0,south african pop,63,1117026
6018,ЮАР,2qxgejJTaZIHNSHDD22Uhl,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Abalele,64,False,0.788,0.449,5.0,-16.197,0.0,0.0835,0.181,0.027,0.133,0.59,113.001,416322.0,4.0,afro soul,63,1117026
6019,ЮАР,2qxgejJTaZIHNSHDD22Uhl,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Abalele,64,False,0.788,0.449,5.0,-16.197,0.0,0.0835,0.181,0.027,0.133,0.59,113.001,416322.0,4.0,amapiano,63,1117026
6020,ЮАР,2qxgejJTaZIHNSHDD22Uhl,1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,Abalele,64,False,0.788,0.449,5.0,-16.197,0.0,0.0835,0.181,0.027,0.133,0.59,113.001,416322.0,4.0,south african pop,63,1117026
6021,ЮАР,2dTQe0W5KXs6TNVV7yi2oS,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,Adiwele (feat. Kabza De Small & DJ Maphorisa),64,False,0.848,0.621,5.0,-12.027,0.0,0.0424,0.00776,0.000438,0.0468,0.742,112.002,471429.0,4.0,afro soul,56,184547
6022,ЮАР,2dTQe0W5KXs6TNVV7yi2oS,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,Adiwele (feat. Kabza De Small & DJ Maphorisa),64,False,0.848,0.621,5.0,-12.027,0.0,0.0424,0.00776,0.000438,0.0468,0.742,112.002,471429.0,4.0,south african pop,56,184547
6023,ЮАР,4tYw8LJySmSEopvN1AknXv,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,"Sithi Shwi (feat. Big Zulu, DJ Maphorisa & Kabza De Small)",57,False,0.872,0.599,8.0,-8.301,1.0,0.0631,0.00773,0.0441,0.0296,0.652,111.984,377182.0,4.0,afro soul,56,184547
6024,ЮАР,4tYw8LJySmSEopvN1AknXv,6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,"Sithi Shwi (feat. Big Zulu, DJ Maphorisa & Kabza De Small)",57,False,0.872,0.599,8.0,-8.301,1.0,0.0631,0.00773,0.0441,0.0296,0.652,111.984,377182.0,4.0,south african pop,56,184547
6025,ЮАР,4X4NsxuVdB1ygIMbHuctBz,3Oa0mJQWQrUOqJ8fcLuu7l,DBN Gogo,Bambelela,54,False,0.891,0.679,10.0,-7.998,0.0,0.0515,0.084,0.0,0.0324,0.472,112.015,396434.0,4.0,afro soul,49,186951
6026,ЮАР,4X4NsxuVdB1ygIMbHuctBz,3Oa0mJQWQrUOqJ8fcLuu7l,DBN Gogo,Bambelela,54,False,0.891,0.679,10.0,-7.998,0.0,0.0515,0.084,0.0,0.0324,0.472,112.015,396434.0,4.0,amapiano,49,186951
6027,ЮАР,4X4NsxuVdB1ygIMbHuctBz,3Oa0mJQWQrUOqJ8fcLuu7l,DBN Gogo,Bambelela,54,False,0.891,0.679,10.0,-7.998,0.0,0.0515,0.084,0.0,0.0324,0.472,112.015,396434.0,4.0,south african pop,49,186951
6028,ЮАР,3rDd1X68wGTaKYRATrcARb,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),60,False,0.842,0.768,1.0,-8.658,1.0,0.0579,0.0124,1.62e-05,0.043,0.543,112.02,379286.0,4.0,afro soul,53,103200
6029,ЮАР,3rDd1X68wGTaKYRATrcARb,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),60,False,0.842,0.768,1.0,-8.658,1.0,0.0579,0.0124,1.62e-05,0.043,0.543,112.02,379286.0,4.0,amapiano,53,103200
6030,ЮАР,3rDd1X68wGTaKYRATrcARb,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,Dipatje Tsa Felo (feat. Daliwonga),60,False,0.842,0.768,1.0,-8.658,1.0,0.0579,0.0124,1.62e-05,0.043,0.543,112.02,379286.0,4.0,south african pop,53,103200
6031,ЮАР,1b4kqxvf4kFuB7ACj9Lvve,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,66,60,False,0.589,0.595,2.0,-11.415,1.0,0.0703,0.000508,0.584,0.0479,0.231,112.006,430714.0,4.0,afro soul,53,103200
6032,ЮАР,1b4kqxvf4kFuB7ACj9Lvve,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,66,60,False,0.589,0.595,2.0,-11.415,1.0,0.0703,0.000508,0.584,0.0479,0.231,112.006,430714.0,4.0,amapiano,53,103200
6033,ЮАР,1b4kqxvf4kFuB7ACj9Lvve,6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,66,60,False,0.589,0.595,2.0,-11.415,1.0,0.0703,0.000508,0.584,0.0479,0.231,112.006,430714.0,4.0,south african pop,53,103200
6034,ЮАР,1grMFirLZsqR452CEwBKSV,6brKi6i5SusNnoKcSlKAan,Nomfundo Moh,Phakade Lami,49,False,0.618,0.389,11.0,-11.236,0.0,0.0481,0.146,1.19e-05,0.072,0.516,166.021,261476.0,4.0,afro soul,49,26263
6035,ЮАР,1grMFirLZsqR452CEwBKSV,6brKi6i5SusNnoKcSlKAan,Nomfundo Moh,Phakade Lami,49,False,0.618,0.389,11.0,-11.236,0.0,0.0481,0.146,1.19e-05,0.072,0.516,166.021,261476.0,4.0,south african pop,49,26263
6036,ЮАР,4Jeb8F2V72w6Ydu0bPTnk6,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,HOME (feat. Mas Musiq),50,False,0.68,0.624,10.0,-13.322,0.0,0.0447,0.146,0.0,0.261,0.207,96.637,291992.0,4.0,afro soul,53,225227
6037,ЮАР,4Jeb8F2V72w6Ydu0bPTnk6,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,HOME (feat. Mas Musiq),50,False,0.68,0.624,10.0,-13.322,0.0,0.0447,0.146,0.0,0.261,0.207,96.637,291992.0,4.0,south african alternative,53,225227
6038,ЮАР,4Jeb8F2V72w6Ydu0bPTnk6,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,HOME (feat. Mas Musiq),50,False,0.68,0.624,10.0,-13.322,0.0,0.0447,0.146,0.0,0.261,0.207,96.637,291992.0,4.0,south african hip hop,53,225227
6039,ЮАР,4Jeb8F2V72w6Ydu0bPTnk6,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,HOME (feat. Mas Musiq),50,False,0.68,0.624,10.0,-13.322,0.0,0.0447,0.146,0.0,0.261,0.207,96.637,291992.0,4.0,south african pop,53,225227
6040,ЮАР,4Jeb8F2V72w6Ydu0bPTnk6,61ZRdppZ5sCtl9m5gfhoGO,Riky Rick,HOME (feat. Mas Musiq),50,False,0.68,0.624,10.0,-13.322,0.0,0.0447,0.146,0.0,0.261,0.207,96.637,291992.0,4.0,south african trap,53,225227
6041,ЮАР,2P22nuGMf26qeoX7P0oOuT,1nVEvn7RMNxj27rn0WE13E,Mr JazziQ,Halala (feat. Mellow & Sleazy),55,False,0.787,0.461,6.0,-10.682,0.0,0.0521,0.029,0.383,0.0493,0.292,112.007,498108.0,4.0,afro soul,55,437099
6042,ЮАР,2P22nuGMf26qeoX7P0oOuT,1nVEvn7RMNxj27rn0WE13E,Mr JazziQ,Halala (feat. Mellow & Sleazy),55,False,0.787,0.461,6.0,-10.682,0.0,0.0521,0.029,0.383,0.0493,0.292,112.007,498108.0,4.0,south african pop,55,437099
6043,ЮАР,6Cc1fSsuS2enK9YUifgnF3,1nVEvn7RMNxj27rn0WE13E,Mr JazziQ,Teka (feat. Mellow & Sleazy & Djy Ma'Ten),54,False,0.876,0.296,1.0,-17.849,1.0,0.0824,0.00514,0.008,0.0405,0.332,111.995,377450.0,4.0,afro soul,55,437099
6044,ЮАР,6Cc1fSsuS2enK9YUifgnF3,1nVEvn7RMNxj27rn0WE13E,Mr JazziQ,Teka (feat. Mellow & Sleazy & Djy Ma'Ten),54,False,0.876,0.296,1.0,-17.849,1.0,0.0824,0.00514,0.008,0.0405,0.332,111.995,377450.0,4.0,south african pop,55,437099
6045,ЮАР,1EI3kxTD1xp8afUUnWc6tS,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Iy’ntsimbi zase envy,50,False,0.853,0.667,1.0,-7.324,1.0,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500.0,4.0,afro soul,51,192482
6046,ЮАР,1EI3kxTD1xp8afUUnWc6tS,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Iy’ntsimbi zase envy,50,False,0.853,0.667,1.0,-7.324,1.0,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500.0,4.0,amapiano,51,192482
6047,ЮАР,1EI3kxTD1xp8afUUnWc6tS,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Iy’ntsimbi zase envy,50,False,0.853,0.667,1.0,-7.324,1.0,0.0594,0.00386,0.0148,0.0385,0.442,114.003,373500.0,4.0,south african pop,51,192482
6048,ЮАР,0tvJEr9OT2FzOYsyI8tdmh,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Megalo,53,False,0.827,0.784,1.0,-4.949,0.0,0.102,0.0313,0.0,0.0632,0.451,113.05,343590.0,4.0,afro soul,51,192482
6049,ЮАР,0tvJEr9OT2FzOYsyI8tdmh,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Megalo,53,False,0.827,0.784,1.0,-4.949,0.0,0.102,0.0313,0.0,0.0632,0.451,113.05,343590.0,4.0,amapiano,51,192482
6050,ЮАР,0tvJEr9OT2FzOYsyI8tdmh,6ucYQLJMMVyN1nO4GebaV2,Reece Madlisa,Megalo,53,False,0.827,0.784,1.0,-4.949,0.0,0.102,0.0313,0.0,0.0632,0.451,113.05,343590.0,4.0,south african pop,51,192482
6051,ЮАР,1Yw6QsixEyzpkZioJPq2mv,1G8HHPk0dZaahLJQPySFCi,DJ Ngwazi,Uthando,55,False,0.928,0.58,9.0,-8.049,1.0,0.0709,0.0178,0.115,0.0385,0.312,113.004,411951.0,4.0,afro soul,39,5797
6052,ЮАР,1Yw6QsixEyzpkZioJPq2mv,1G8HHPk0dZaahLJQPySFCi,DJ Ngwazi,Uthando,55,False,0.928,0.58,9.0,-8.049,1.0,0.0709,0.0178,0.115,0.0385,0.312,113.004,411951.0,4.0,south african pop,39,5797
6053,ЮАР,1ix1dhMZI8cYXiyzHgun42,0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,Izolo,59,False,0.79,0.561,10.0,-10.228,0.0,0.0437,0.0698,0.00235,0.0589,0.187,112.006,445714.0,4.0,afro soul,64,1055245
6054,ЮАР,1ix1dhMZI8cYXiyzHgun42,0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,Izolo,59,False,0.79,0.561,10.0,-10.228,0.0,0.0437,0.0698,0.00235,0.0589,0.187,112.006,445714.0,4.0,amapiano,64,1055245
6055,ЮАР,1ix1dhMZI8cYXiyzHgun42,0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,Izolo,59,False,0.79,0.561,10.0,-10.228,0.0,0.0437,0.0698,0.00235,0.0589,0.187,112.006,445714.0,4.0,south african pop,64,1055245
6056,ЮАР,0RwvdQ3H9kSo1lk9IFTBqf,7aijVRJ1wOqmLs6NucdtB7,Riaan Benadé,Rowwe Bliksem,53,False,0.714,0.632,7.0,-4.711,1.0,0.0682,0.0444,0.0,0.352,0.662,123.915,183730.0,4.0,afrikaans,50,43992
6057,ЮАР,0RwvdQ3H9kSo1lk9IFTBqf,7aijVRJ1wOqmLs6NucdtB7,Riaan Benadé,Rowwe Bliksem,53,False,0.714,0.632,7.0,-4.711,1.0,0.0682,0.0444,0.0,0.352,0.662,123.915,183730.0,4.0,south african pop,50,43992
6058,ЮАР,55uit7L5W8qITBzr34cAyT,4pQcWzOMSmmz5DK6TqO2FL,Blxckie,umoya,41,False,0.427,0.391,1.0,-14.873,1.0,0.0438,0.201,0.0466,0.112,0.355,169.942,271018.0,4.0,afro soul,56,133537
6059,ЮАР,55uit7L5W8qITBzr34cAyT,4pQcWzOMSmmz5DK6TqO2FL,Blxckie,umoya,41,False,0.427,0.391,1.0,-14.873,1.0,0.0438,0.201,0.0466,0.112,0.355,169.942,271018.0,4.0,south african pop,56,133537
6060,ЮАР,55uit7L5W8qITBzr34cAyT,4pQcWzOMSmmz5DK6TqO2FL,Blxckie,umoya,41,False,0.427,0.391,1.0,-14.873,1.0,0.0438,0.201,0.0466,0.112,0.355,169.942,271018.0,4.0,south african trap,56,133537
6061,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,afro house,50,54153
6062,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,afro soul,50,54153
6063,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,deep house,50,54153
6064,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,south african alternative,50,54153
6065,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,south african house,50,54153
6066,ЮАР,0T0FIfA0AI3ELwNVBSZNS3,5mZLaYqN0ZkjxfeUUmiuqL,Zakes Bantwini,Osama,49,False,0.668,0.701,5.0,-10.208,0.0,0.0346,0.0663,0.591,0.103,0.269,122.014,409150.0,4.0,south african pop,50,54153
6067,ЮАР,6aUiXtqc9Qu1nQcousv2pa,2aIcnnHTA16VbmhNJGLrGs,Makhadzi,Kulakwe,57,False,0.847,0.665,9.0,-7.198,1.0,0.055,0.0951,9.31e-06,0.127,0.461,111.981,297000.0,4.0,afro soul,55,412546
6068,ЮАР,6aUiXtqc9Qu1nQcousv2pa,2aIcnnHTA16VbmhNJGLrGs,Makhadzi,Kulakwe,57,False,0.847,0.665,9.0,-7.198,1.0,0.055,0.0951,9.31e-06,0.127,0.461,111.981,297000.0,4.0,south african pop,55,412546
6069,ЮАР,6aUiXtqc9Qu1nQcousv2pa,2aIcnnHTA16VbmhNJGLrGs,Makhadzi,Kulakwe,57,False,0.847,0.665,9.0,-7.198,1.0,0.055,0.0951,9.31e-06,0.127,0.461,111.981,297000.0,4.0,venda pop,55,412546
6070,ЮАР,2b7o3fhD77D7vIPk5EZa6v,1GH6EGidwzL60gzvHscBHH,Soa Mattrix,Umama Akekho (feat. Nkosazana Daughter & Mas Musiq),55,False,0.776,0.508,7.0,-13.786,1.0,0.057,0.00223,0.563,0.0373,0.382,112.018,415223.0,4.0,afro soul,49,97135
6071,ЮАР,2b7o3fhD77D7vIPk5EZa6v,1GH6EGidwzL60gzvHscBHH,Soa Mattrix,Umama Akekho (feat. Nkosazana Daughter & Mas Musiq),55,False,0.776,0.508,7.0,-13.786,1.0,0.057,0.00223,0.563,0.0373,0.382,112.018,415223.0,4.0,south african pop,49,97135
6072,ЮАР,1iSiayhy8ewrs7Bb2g0du4,2gzWmhOZhDN6gXL49JW9qj,Nasty C,Stalling,59,True,0.705,0.593,7.0,-6.313,0.0,0.189,0.285,0.0,0.0986,0.306,98.921,232779.0,4.0,south african hip hop,59,835958
